review_id,user_id,restaurant_id,rating_final,overall_score,food_score,service_score,value_score,ambiance_score,name,primary_type,price_level,rating,is_rating_estimated,emotions
77,75,ChIJmxLWhoopQg0Riu6l8t3eTqk,5.0,0.8999999761581421,0.8999999761581421,0.800000011920929,0.0,0.0,Comparte Bistró,Restaurant,0.0,4.5,False,"[""joy""]"
78,76,ChIJmxLWhoopQg0Riu6l8t3eTqk,5.0,0.699999988079071,0.8999999761581421,0.0,0.8999999761581421,0.0,Comparte Bistró,Restaurant,0.0,4.5,False,"[""satisfaction""]"
79,49,ChIJmxLWhoopQg0Riu6l8t3eTqk,5.0,0.4000000059604645,0.2874999865889549,0.0,0.8999999761581421,0.0,Comparte Bistró,Restaurant,0.0,4.5,False,"[""contentment""]"
87,83,ChIJ6UaU7BYpQg0RXMbMy-GvdcY,5.0,0.800000011920929,0.8999999761581421,0.8999999761581421,0.0,0.0,Raza Madrid Barquillo,Restaurant,0.0,4.8,False,"[""joy""]"
88,84,ChIJ6UaU7BYpQg0RXMbMy-GvdcY,4.0,0.1000000014901161,0.800000011920929,-0.2000000029802322,0.2000000104308128,0.0,Raza Madrid Barquillo,Restaurant,0.0,4.8,False,"[""contentment""]"
89,85,ChIJgTI2jYAoQg0Rwj3CHNl665Q,5.0,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.0,0.0,Venta El Buscón,Spanish Restaurant,0.0,4.4,False,"[""joy""]"
90,86,ChIJgTI2jYAoQg0Rwj3CHNl665Q,5.0,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.0,Venta El Buscón,Spanish Restaurant,0.0,4.4,False,"[""joy""]"
91,87,ChIJgTI2jYAoQg0Rwj3CHNl665Q,4.0,0.4000000059604645,0.2000000029802322,0.0,0.0,0.0,Venta El Buscón,Spanish Restaurant,0.0,4.4,False,"[""contentment""]"
92,88,ChIJgTI2jYAoQg0Rwj3CHNl665Q,3.0,-0.3000000119209289,-0.2000000029802322,0.0,0.0,-0.2000000029802322,Venta El Buscón,Spanish Restaurant,0.0,4.4,False,"[""disappointment""]"
93,89,ChIJgTI2jYAoQg0Rwj3CHNl665Q,1.0,-0.6000000238418579,0.0,0.0,0.0,0.0,Venta El Buscón,Spanish Restaurant,0.0,4.4,False,"[""frustration""]"
94,90,ChIJw4AzoxEpQg0RpH4c2aQolns,5.0,0.8999999761581421,0.8999999761581421,0.800000011920929,0.0,0.0,Taberna el Sur de Huertas,Restaurant,0.0,4.5,False,"[""joy""]"
95,91,ChIJw4AzoxEpQg0RpH4c2aQolns,5.0,0.8999999761581421,0.8999999761581421,0.800000011920929,0.0,0.8999999761581421,Taberna el Sur de Huertas,Restaurant,0.0,4.5,False,"[""joy""]"
96,92,ChIJw4AzoxEpQg0RpH4c2aQolns,5.0,0.6000000238418579,0.8999999761581421,0.0,0.0,0.0,Taberna el Sur de Huertas,Restaurant,0.0,4.5,False,"[""satisfaction""]"
97,93,ChIJAQDMlH0oQg0RhZ8TDvzxzWw,5.0,0.800000011920929,0.8999999761581421,0.8999999761581421,0.0,0.0,Puerto Rico,Restaurant,0.0,4.5,False,"[""joy""]"
98,94,ChIJAQDMlH0oQg0RhZ8TDvzxzWw,5.0,0.699999988079071,0.8999999761581421,0.0,0.0,0.0,Puerto Rico,Restaurant,0.0,4.5,False,"[""satisfaction""]"
99,95,ChIJAQDMlH0oQg0RhZ8TDvzxzWw,5.0,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,Puerto Rico,Restaurant,0.0,4.5,False,"[""joy""]"
100,96,ChIJAQDMlH0oQg0RhZ8TDvzxzWw,5.0,0.4000000059604645,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.0,Puerto Rico,Restaurant,0.0,4.5,False,"[""contentment""]"
101,97,ChIJi0vRVCkmQg0RhJD1GJk3jkU,4.0,0.1000000014901161,0.0499999821186065,0.0,0.0,0.0,Casa Alberto,Spanish Restaurant,0.0,4.4,False,"[""contentment""]"
102,98,ChIJi0vRVCkmQg0RhJD1GJk3jkU,5.0,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.0,Casa Alberto,Spanish Restaurant,0.0,4.4,False,"[""joy""]"
103,99,ChIJi0vRVCkmQg0RhJD1GJk3jkU,2.0,-0.3000000119209289,-0.6000000238418579,-0.6500000059604645,0.0,0.0,Casa Alberto,Spanish Restaurant,0.0,4.4,False,"[""disappointment""]"
104,100,ChIJi0vRVCkmQg0RhJD1GJk3jkU,5.0,0.8999999761581421,0.8499999940395355,0.8999999761581421,0.0,0.0,Casa Alberto,Spanish Restaurant,0.0,4.4,False,"[""joy""]"
105,101,ChIJi0vRVCkmQg0RhJD1GJk3jkU,5.0,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.0,0.0,Casa Alberto,Spanish Restaurant,0.0,4.4,False,"[""joy""]"
106,102,ChIJb--hcSkmQg0RQJurZ9RM3dY,5.0,0.6000000238418579,0.5249999985098839,0.8499999940395355,0.0,0.0,Mas Al Sur,Restaurant,0.0,4.3,False,"[""satisfaction""]"
107,103,but with one major letdown. The ambiance was cozy,4.6,0.800000011920929,0.800000011920929,0.0,0.0,0.0,Unknown Restaurant,Other,0.0,4.5,True,[]
108,104,the real disappointment was the paella. I had high expectations for this dish,1.2,-0.8999999761581421,0.0,0.0,0.0,0.0,Unknown Restaurant,Other,0.0,4.5,True,"[""anger""]"
109,105,ChIJb--hcSkmQg0RQJurZ9RM3dY,5.0,0.4000000059604645,0.2249999940395355,-0.3000000119209289,0.8999999761581421,0.0,Mas Al Sur,Restaurant,0.0,4.3,False,"[""contentment""]"
110,106,ChIJVbnR9IAoQg0Rf04W97LJyhU,5.0,0.6000000238418579,0.8999999761581421,0.0,0.8999999761581421,0.0,Fatigas del querer,Spanish Restaurant,0.0,4.4,False,"[""satisfaction""]"
111,91,ChIJVbnR9IAoQg0Rf04W97LJyhU,4.0,0.1000000014901161,0.2375000044703483,0.3000000119209289,0.3000000119209289,0.1500000059604644,Fatigas del querer,Spanish Restaurant,0.0,4.4,False,"[""contentment""]"
112,107,ChIJ486E9IAoQg0RbPfMQm71lVs,3.0,-0.2000000029802322,0.0,0.4000000059604645,-0.699999988079071,0.0,Alhambra,Spanish Restaurant,0.0,4.3,False,"[""disappointment""]"
113,108,ChIJ486E9IAoQg0RbPfMQm71lVs,5.0,0.6000000238418579,0.8999999761581421,0.8999999761581421,0.0,0.8999999761581421,Alhambra,Spanish Restaurant,0.0,4.3,False,"[""satisfaction""]"
114,109,ChIJ486E9IAoQg0RbPfMQm71lVs,2.0,-0.2000000029802322,0.2000000029802322,0.0,0.0,0.0,Alhambra,Spanish Restaurant,0.0,4.3,False,"[""disappointment""]"
115,110,ChIJ486E9IAoQg0RbPfMQm71lVs,5.0,0.8999999761581421,0.8999999761581421,0.800000011920929,0.8999999761581421,0.8999999761581421,Alhambra,Spanish Restaurant,0.0,4.3,False,"[""joy""]"
123,118,ChIJReV7gYAoQg0RX5wpI4epZ-w,5.0,0.8999999761581421,0.0,0.8999999761581421,0.0,0.0,Malaspina,Bar,0.0,4.3,False,"[""joy""]"
124,119,ChIJReV7gYAoQg0RX5wpI4epZ-w,5.0,0.4000000059604645,0.0,0.800000011920929,0.800000011920929,0.0,Malaspina,Bar,0.0,4.3,False,"[""contentment""]"
125,120,ChIJReV7gYAoQg0RX5wpI4epZ-w,5.0,0.699999988079071,0.8999999761581421,0.800000011920929,0.0,0.8999999761581421,Malaspina,Bar,0.0,4.3,False,"[""satisfaction""]"
126,121,ChIJReV7gYAoQg0RX5wpI4epZ-w,5.0,0.8999999761581421,0.0,0.8999999761581421,0.0,0.0,Malaspina,Bar,0.0,4.3,False,"[""joy""]"
127,122,ChIJZ6yb2H8oQg0RzdKpCrMGPUo,5.0,0.8999999761581421,0.8999999761581421,0.0,0.0,0.0,Matador,Restaurant,0.0,4.6,False,"[""joy""]"
128,123,ChIJZ6yb2H8oQg0RzdKpCrMGPUo,4.0,0.3000000119209289,0.0499999970197677,0.8999999761581421,0.0,-0.1000000014901161,Matador,Restaurant,0.0,4.6,False,"[""contentment""]"
129,124,ChIJZ6yb2H8oQg0RzdKpCrMGPUo,5.0,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.0,0.0,Matador,Restaurant,0.0,4.6,False,"[""joy""]"
130,125,ChIJZ6yb2H8oQg0RzdKpCrMGPUo,5.0,0.800000011920929,0.8999999761581421,0.0,0.5,0.8999999761581421,Matador,Restaurant,0.0,4.6,False,"[""joy""]"
131,126,ChIJw2EHlYYoQg0RsGZYTq6Vc6Q,5.0,0.699999988079071,0.8999999761581421,0.0,0.0,0.8999999761581421,Mercado de la Reina 12,Spanish Restaurant,0.0,4.2,False,"[""satisfaction""]"
132,127,ChIJw2EHlYYoQg0RsGZYTq6Vc6Q,4.0,-0.1000000014901161,0.0,0.0,-0.4000000059604645,0.0,Mercado de la Reina 12,Spanish Restaurant,0.0,4.2,False,"[""disappointment""]"
133,128,ChIJ0SDwx30oQg0R77QO6laqQR4,5.0,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.0,0.0,VALDEMESO,Spanish Restaurant,0.0,4.3,False,"[""joy""]"
134,129,ChIJ0SDwx30oQg0R77QO6laqQR4,5.0,0.5,0.7249999828636646,0.8999999761581421,0.8999999761581421,0.0,VALDEMESO,Spanish Restaurant,0.0,4.3,False,"[""contentment""]"
135,130,ChIJ0SDwx30oQg0R77QO6laqQR4,4.0,0.699999988079071,0.8999999761581421,0.6000000238418579,0.0,0.0,VALDEMESO,Spanish Restaurant,0.0,4.3,False,"[""satisfaction""]"
140,134,ChIJVfTPeIwpQg0RHl6hGUzNzrM,4.0,0.2000000029802322,0.8999999761581421,0.8999999761581421,0.0,0.0,Taberna 4 Tapas,Bar,0.0,4.7,False,"[""contentment""]"
141,135,ChIJ3wNHbIcoQg0RV3XOURPqLNA,5.0,0.8999999761581421,0.8999999761581421,0.0,0.0,0.0,Tapa Tapa Montera,Restaurant,0.0,4.5,False,"[""joy""]"
142,136,ChIJ3wNHbIcoQg0RV3XOURPqLNA,5.0,0.6000000238418579,0.8999999761581421,0.0,0.8999999761581421,0.0,Tapa Tapa Montera,Restaurant,0.0,4.5,False,"[""satisfaction""]"
143,6,ChIJ3wNHbIcoQg0RV3XOURPqLNA,5.0,0.1000000014901161,0.0,0.0,0.0,0.0,Tapa Tapa Montera,Restaurant,0.0,4.5,False,"[""contentment""]"
144,137,ChIJvdlhrngoQg0RFmx7kraNRUg,5.0,0.4000000059604645,0.8999999761581421,-0.699999988079071,0.800000011920929,0.0,Taberna LA CONCHA,Bar,0.0,4.5,False,"[""contentment""]"
145,138,ChIJvdlhrngoQg0RFmx7kraNRUg,5.0,0.6000000238418579,0.1000000014901161,0.8999999761581421,0.0,0.0,Taberna LA CONCHA,Bar,0.0,4.5,False,"[""satisfaction""]"
150,143,ChIJKaWFh4AoQg0R-CGD9QPqfvE,5.0,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.0,0.0,Tapas & Más,Bar,0.0,4.1,False,"[""joy""]"
151,144,ChIJKaWFh4AoQg0R-CGD9QPqfvE,5.0,0.699999988079071,0.8999999761581421,0.8999999761581421,0.0,0.8999999761581421,Tapas & Más,Bar,0.0,4.1,False,"[""satisfaction""]"
152,145,ChIJKaWFh4AoQg0R-CGD9QPqfvE,4.0,0.3000000119209289,0.0,0.800000011920929,0.0,0.0,Tapas & Más,Bar,0.0,4.1,False,"[""contentment""]"
153,146,ChIJ7eiXfoAoQg0Rlz7qVz8vRwA,5.0,0.8999999761581421,0.0,0.8999999761581421,0.0,0.0,Taberna La Descubierta,Restaurant,0.0,4.2,False,"[""joy""]"
154,147,ChIJ7eiXfoAoQg0Rlz7qVz8vRwA,4.0,0.8999999761581421,0.8999999761581421,0.800000011920929,0.8999999761581421,0.0,Taberna La Descubierta,Restaurant,0.0,4.2,False,"[""joy""]"
155,148,ChIJ7eiXfoAoQg0Rlz7qVz8vRwA,5.0,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.800000011920929,0.800000011920929,Taberna La Descubierta,Restaurant,0.0,4.2,False,"[""joy""]"
156,149,ChIJ7eiXfoAoQg0Rlz7qVz8vRwA,5.0,0.8999999761581421,0.8999999761581421,0.800000011920929,0.0,0.0,Taberna La Descubierta,Restaurant,0.0,4.2,False,"[""joy""]"
157,150,ChIJ0cCl9nsoQg0RQstso4ZhL50,5.0,0.3000000119209289,0.800000011920929,0.0,0.0,0.0,Taberna Los Angeles,Restaurant,0.0,4.3,False,"[""contentment""]"
158,151,ChIJ0cCl9nsoQg0RQstso4ZhL50,4.0,0.699999988079071,0.8999999761581421,0.3000000119209289,0.8999999761581421,0.8999999761581421,Taberna Los Angeles,Restaurant,0.0,4.3,False,"[""satisfaction""]"
159,152,ChIJ0cCl9nsoQg0RQstso4ZhL50,4.0,0.5,0.3249999908730387,0.8999999761581421,-0.1000000014901161,0.0,Taberna Los Angeles,Restaurant,0.0,4.3,False,"[""contentment""]"
160,153,ChIJ0cCl9nsoQg0RQstso4ZhL50,5.0,0.8999999761581421,0.0,0.0,0.0,0.0,Taberna Los Angeles,Restaurant,0.0,4.3,False,"[""joy""]"
